"","word","mean","sd","n","mean_M","sd_M","n_M","mean_F","sd_F","n_F"
"4570","quartz",2.70588235294118,1.19416286805306,34,3.26666666666667,1.09978352848359,15,2.26315789473684,1.09757840839418,19
"4571","burr",2.97142857142857,1.1753776435861,35,2.88888888888889,1.1826634392157,18,3.05882352941176,1.19742370504837,17
"4572","wad",3.58620689655172,1.05279360951539,29,3.36363636363636,1.02691063610494,11,3.82352941176471,1.01459931239178,17
"4573","nickel",2.42105263157895,1.19981032166166,38,2.36842105263158,1.16478545071564,19,2.47368421052632,1.26352333894953,19
"4574","daydream",2.78947368421053,1.22832077643609,19,2.54545454545455,0.934198732993827,11,3.125,1.5526475085203,8
"4575","spelling",1.96296296296296,0.939782359480579,27,1.63636363636364,0.80903983495589,11,2.1875,0.981070843517429,16
"4576","lug",2.95348837209302,1.23352936097419,43,3.05,1.14593101656986,20,2.8695652173913,1.3247417527437,23
"4577","wheel",2.29032258064516,1.18865605866729,31,2.4,1.40407570003493,15,2.1875,0.981070843517429,16
"4578","casual",2.10810810810811,1.04837927254362,37,2.0625,1.06262254195301,16,2.14285714285714,1.06234242529018,21
"4579","duct",2.71428571428571,1.1174422797967,28,2.8,1.03279555898864,10,2.66666666666667,1.18817705157201,18
"4580","shiner",2.57142857142857,1.19964721445658,28,2.66666666666667,1.23669388480168,18,2.4,1.17378779077727,10
"4581","gimmick",2.97297297297297,1.18992265123239,37,3.33333333333333,1.04653623694457,15,2.72727272727273,1.24142077521102,22
"4582","compact",2.31428571428571,1.18250552968309,35,1.94117647058824,1.2485285456936,17,2.66666666666667,1.02899151085505,18
"4583","newscast",2.20689655172414,1.20650943826832,29,2.08333333333333,1.31137217055151,12,2.29411764705882,1.159994928995,17
"4584","lime",2.2962962962963,1.03086277587178,27,2.1,1.10050493461461,10,2.41176470588235,1.00366973710303,17
"4585","fullness",2.03333333333333,1.03335187228457,30,2,1.13389341902768,15,2.06666666666667,0.961150104723255,15
"4586","combat",1.74074074074074,0.944318744777362,27,1.64285714285714,1.00820807201863,14,1.84615384615385,0.898717034272917,13
"4587","gang",2.17142857142857,1.20014004785016,35,2.2,1.42427926635594,15,2.15,1.03998987849326,20
"4588","striker",2.02941176470588,1.08670461314059,34,1.75,0.866025403784439,12,2.18181818181818,1.18065210538049,22
"4589","safe",2.1304347826087,1.05762804194046,23,1.88888888888889,1.26929551764398,9,2.28571428571429,0.913873533463375,14
"4590","revolt",1.80555555555556,0.980362744656849,36,1.63636363636364,0.80903983495589,11,1.91666666666667,1.05980583400786,24
"4591","convert",2.33333333333333,1.10940039245046,27,2.33333333333333,1.23091490979333,12,2.33333333333333,1.04653623694457,15
"4592","radium",2.35135135135135,1.20683737780053,37,2.375,1.02469507659596,16,2.33333333333333,1.35400640077266,21
"4593","mace",2.27777777777778,1.20974876048379,36,2.07142857142857,1.26881445053645,14,2.40909090909091,1.18156840517335,22
"4594","boast",2.38888888888889,1.17783767442784,36,2.13333333333333,1.24594580635795,15,2.57142857142857,1.12122382116278,21
"4595","mouth",2.5,1.04221250066948,30,2.33333333333333,1.11803398874989,9,2.57142857142857,1.02817452659695,21
"4596","shirt",2.0625,0.981687158630159,32,2.07142857142857,0.997248963150875,14,2.05555555555556,0.998364675929488,18
"4597","soiree",3.15789473684211,1.21979873815034,38,2.84615384615385,1.21423184538991,13,3.32,1.21518174223721,25
"4598","whack",3.54545454545455,1.1481209945741,33,3.38888888888889,1.14475216371923,18,3.73333333333333,1.16291915126588,15
"4599","bombshell",2.6,1.30251745636591,30,2.33333333333333,1.43548112513055,12,2.77777777777778,1.21536997782837,18
"4600","holder",2.12,1.01324561023804,25,1.36363636363636,0.504524979109513,11,2.71428571428571,0.913873533463375,14
"4601","senior",2.11764705882353,1.09446834699175,34,2.38461538461538,1.12089707663561,13,1.95238095238095,1.07126982951031,21
"4602","cuss",2.79487179487179,1.2810252304407,39,2.63636363636364,1.2862913567872,11,2.92592592592593,1.26873425495121,27
"4603","bubbly",3.35294117647059,1.09772086039395,34,3.18181818181818,1.07871977994119,11,3.43478260869565,1.12112309584962,23
"4604","blackboard",2.04,0.789514618821801,25,2.4,0.516397779494322,10,1.8,0.861891607371335,15
"4605","beat",2.18421052631579,1.24889709523275,38,2.26666666666667,1.43759057685652,15,2.13636363636364,1.16682126372117,22
"4606","cell",2.45833333333333,0.883627241233132,24,2.27272727272727,1.00904995821903,11,2.61538461538462,0.767947647788304,13
"4607","banking",1.925,1.09515248908952,40,1.72222222222222,1.01781516613691,18,2.09090909090909,1.1509454047327,22
"4608","layman",2.97058823529412,1.11424098687272,34,3.30769230769231,1.18213192894698,13,2.76190476190476,1.04425867986634,21
"4609","pillbox",2.06060606060606,1.2975793313752,33,2.38461538461538,1.55662356498831,13,1.85,1.08942283125661,20
"4610","valley",2.48387096774194,1.17957528350774,31,2.72727272727273,1.42062726222673,11,2.35,1.03998987849326,20
"4611","hobo",3.06451612903226,1.41269208418933,31,3.23076923076923,1.42325016270543,13,2.94444444444444,1.43372087784044,18
"4612","icing",2.52631578947368,1.15634190457861,38,2.76470588235294,1.14724734499071,17,2.33333333333333,1.15470053837925,21
"4613","steady",2.31578947368421,1.18789532612606,38,2.35,1.38696943388321,20,2.27777777777778,0.9582800496696,18
"4614","solace",2.2,1.15668968806796,30,2.21428571428571,1.05090228108783,14,2.1875,1.27638813323639,16
"4615","steamboat",2.53658536585366,1.20618325671537,41,2.46428571428571,1.26145544561425,28,2.69230769230769,1.10940039245046,13
"4616","hone",2.5,1.20185042515466,28,2.875,1.24642345475822,8,2.35,1.18210338847862,20
"4617","charge",2.27777777777778,1.05860045372885,36,2.5,1.26929551764398,10,2.19230769230769,0.98058067569092,26
"4618","padlock",2.11111111111111,1.08604197869474,27,2,1.24034734589208,14,2.23076923076923,0.926808695996298,13
"4619","limey",2.84,1.4047538337137,25,2.54545454545455,1.21355975243384,11,3.07142857142857,1.54243991102437,14
"4620","deluge",2.33333333333333,1.42594997574716,21,2.22222222222222,1.56347191994114,9,2.41666666666667,1.37895436890245,12
"4621","tongue",3.16666666666667,1.2485285456936,18,3,1.30930734141595,8,3.3,1.25166555703457,10
"4622","semblance",2.03125,1.17732268714971,32,1.69230769230769,0.947330933431342,13,2.26315789473684,1.28418176556808,19
"4623","eyebrow",2.26923076923077,1.18516470780031,26,2.07142857142857,0.91687476825319,14,2.5,1.44599761096244,12
"4624","daily",2.30555555555556,1.09072569405994,36,2.06666666666667,1.16291915126588,15,2.47619047619048,1.03048763306736,21
"4625","stir",2.05,1.19097483291276,20,1.77777777777778,0.833333333333333,9,2.27272727272727,1.42062726222673,11
"4626","harness",2.09677419354839,1.13592366849413,31,2.07142857142857,1.26881445053645,14,2.11764705882353,1.0537049480984,17
"4627","rump",3.74074074074074,1.12975806098176,27,3.5,1.26929551764398,10,3.88235294117647,1.0537049480984,17
"4628","choice",2.12121212121212,1.08275042592856,33,2.16666666666667,1.2485285456936,18,2.06666666666667,0.883715101688537,15
"4629","suit",2.16129032258065,0.969425059628932,31,2.07692307692308,1.03774904332554,13,2.22222222222222,0.942809041582063,18
"4630","sleep",2.2962962962963,1.13729824296325,27,2.14285714285714,1.16732059119908,14,2.46153846153846,1.12660142429822,13
"4631","bankrupt",1.7037037037037,0.992851945536184,27,2,1.15470053837925,10,1.52941176470588,0.874474632195206,17
"4632","beard",2.35294117647059,1.09772086039395,34,1.88888888888889,1.07860961093922,18,2.875,0.885061203156784,16
"4633","idea",2.02439024390244,0.961452153724999,41,2.0625,1.06262254195301,16,2,0.912870929175277,25
"4634","torrent",1.77777777777778,0.988826464946088,36,1.9,0.994428926011753,10,1.73076923076923,1.00230503571287,26
"4635","grandchild",2.14705882352941,1.18404424930563,34,2,1.15470053837925,16,2.27777777777778,1.22741026055367,18
"4636","quart",2.6,1.00344235097196,30,2.45454545454545,1.36847625946791,11,2.66666666666667,0.76696498884737,18
"4637","sage",2.34210526315789,1.25797597599786,38,2.3125,1.25,16,2.36363636363636,1.29266997760282,22
"4638","rack",2.82142857142857,1.18801332542007,28,2.61538461538462,1.26085034391223,13,3,1.13389341902768,15
"4639","cache",2.09090909090909,1.0417424214878,33,1.72222222222222,0.751903901522118,18,2.53333333333333,1.18723367940933,15
"4640","wallow",2.75,1.3593476696403,24,2.4,1.42984070596848,10,3,1.30088727117598,14
"4641","necktie",2.81481481481481,1.00142348826508,27,3,1,9,2.72222222222222,1.01781516613691,18
"4642","northwest",1.96969696969697,1.2115292114939,33,1.94736842105263,1.35292621998583,19,2,1.08012344973464,13
"4643","tar",2.38235294117647,1.18102949139153,34,2.28571428571429,1.2666473875533,14,2.52631578947368,1.12390297389803,19
"4644","moment",2.125,1.11372555658233,40,1.89473684210526,1.24252148839479,19,2.33333333333333,0.966091783079296,21
"4645","tycoon",2.76666666666667,1.33088856325993,30,2.25,1.28805702866407,12,3.11111111111111,1.27827498141228,18
"4646","ballpoint",2.4,1.28795323261824,35,2.5,1.56669890360128,12,2.34782608695652,1.15241626208012,23
"4647","rustic",2.25,1.13073932830314,36,2.23076923076923,1.30088727117598,13,2.26086956521739,1.0538842141141,23
"4648","question",2.39285714285714,0.994029797388005,28,2.45454545454545,0.934198732993827,11,2.3125,1.07819293264239,16
"4649","impress",2.26666666666667,1.14269292744673,30,2.46153846153846,1.19828937903056,13,2.11764705882353,1.11143786045242,17
"4650","pup",2.7741935483871,1.05545179644722,31,2.55555555555556,0.726483157256779,9,2.86363636363636,1.16682126372117,22
"4651","funk",3.75,1.07582870727984,28,3.44444444444444,1.66666666666667,9,3.89473684210526,0.65783625471062,19
"4652","riffraff",3.59259259259259,1.30852998141071,27,3.30769230769231,1.49357598761135,13,3.85714285714286,1.09945041215655,14
"4653","bin",1.84,0.986576572463249,25,1.90909090909091,1.04446593573419,11,1.78571428571429,0.974961255922229,14
"4654","killjoy",2.42857142857143,1.5023790657297,21,2,1.4142135623731,10,2.81818181818182,1.53741222957161,11
"4655","sickness",1.42857142857143,0.739065956051933,35,1.7,0.823272602348565,10,1.32,0.690410505906933,25
"4656","roll",2.58333333333333,1.20415945787923,36,2.2,1.10501250290617,20,3.0625,1.18145390656315,16
"4657","gazette",2.42857142857143,1.16496474502144,21,3,1.15470053837925,7,2.14285714285714,1.09945041215655,14
"4658","twain",2.77142857142857,1.43661600513794,35,2.33333333333333,1.22474487139159,9,2.92307692307692,1.49460568507087,26
"4659","probe",2.9,1.42864468676632,40,3.75,1.21543108701099,12,2.53571428571429,1.37388723611734,28
"4660","finger",2.75757575757576,1.25075734632819,33,3.16666666666667,1.26730446462585,12,2.52380952380952,1.20909253653505,21
"4661","baggage",2.2,1.08012344973464,25,2.4,1.07496769977314,10,2.06666666666667,1.09978352848359,15
"4662","wreckage",2.02941176470588,1.08670461314059,34,2.0625,1.23659478676997,16,2,0.970142500145332,18
"4663","beatnik",3.41666666666667,1.10518259641951,36,3.47368421052632,0.964274111134126,19,3.35294117647059,1.27186754767292,17
"4664","sadist",1.92592592592593,1.07151675122144,27,1.9,0.737864787372622,10,1.94117647058824,1.2485285456936,17
"4665","shrew",2.54545454545455,1.32502144064986,33,2.58333333333333,1.31137217055151,12,2.52380952380952,1.36451631060415,21
"4666","wormwood",3,1.5545631755148,25,2.88235294117647,1.40900465494159,17,3.25,1.90862703084106,8
"4667","annual",2.14814814814815,1.26197963240006,27,2.54545454545455,1.21355975243384,11,1.875,1.25830573921179,16
"4668","forty",2.03333333333333,1.03335187228457,30,1.76923076923077,1.01273936708367,13,2.23529411764706,1.03255821656129,17
"4669","standard",2.02564102564103,1.08790429840273,39,2.06666666666667,1.27988094684437,15,2,0.978019293843651,24
"4670","bluejay",2.29411764705882,1.11544017034467,34,2.5,1.30930734141595,8,2.23076923076923,1.06986699389007,26
"4671","parish",2.25,1.2700012700019,32,2.76923076923077,1.42325016270543,13,1.89473684210526,1.04853002087607,19
"4672","fellow",2.375,1.03954084156916,32,2.25,1.06458129484475,16,2.5,1.03279555898864,16
"4673","fondness",2.16129032258065,1.15749079747381,31,2.27272727272727,1.1908743922773,11,2.1,1.16528740525336,20
"4674","rut",2.54545454545455,1.09232862188163,33,2.92307692307692,1.11516355015296,13,2.3,1.03109548284184,20
"4675","fascist",2.05882352941176,1.25387101145572,34,2.38461538461538,1.32529629004621,13,1.85714285714286,1.19522860933439,21
"4676","cartel",2.17857142857143,1.09048312190214,28,2.44444444444444,1.0137937550497,9,2.05263157894737,1.12909423927748,19
"4677","gloss",2.48,1.12249721603218,25,2.5,1.38169855941551,12,2.46153846153846,0.877058019307029,13
"4678","poll",2.19354838709677,1.01388213774941,31,2.07692307692308,1.18754217199071,13,2.27777777777778,0.894792486988599,18
"4679","thruster",3.25714285714286,1.33599174757176,35,3.5,1.22474487139159,14,3.0952380952381,1.4108423691101,21
"4680","rot",2.02941176470588,0.968763476704604,34,1.9,0.737864787372622,10,2.08333333333333,1.05980583400786,24
"4681","livestock",2.24137931034483,1.27209535844811,29,2.64705882352941,1.27186754767292,17,1.66666666666667,1.07308673997732,12
"4682","rave",2.45454545454545,1.1481209945741,33,2.58333333333333,1.16450015288132,12,2.38095238095238,1.16086995293144,21
"4683","home",2,1.02740233382816,37,1.82352941176471,0.808957208204416,17,2.15,1.18210338847862,20
"4684","fuss",2.62962962962963,1.36291960788223,27,3.28571428571429,0.755928946018454,7,2.4,1.46539019413009,20
"4685","blow",2.59459459459459,1.21242318105931,37,2.8,1.36111409475744,20,2.35294117647059,0.996316746232607,17
"4686","make",1.85714285714286,1.00790526135794,28,1.86666666666667,0.990430401872025,15,1.84615384615385,1.06818801763811,13
"4687","do",2.09375,1.02734782249591,32,2,1.04446593573419,12,2.15,1.03998987849326,20
"4688","prey",2,1.01980390271856,26,2.07142857142857,1.20666646429076,14,1.91666666666667,0.792961461098759,12
"4689","mod",2.60606060606061,1.1709876691119,33,3,1.20604537831105,12,2.38095238095238,1.11696868694653,21
"4690","plague",1.57575757575758,1.03169469291741,33,1.23076923076923,0.599144689515278,13,1.8,1.19648608323224,20
"4691","freezer",2.28125,0.991394423640665,32,2.18181818181818,1.16774841624228,11,2.33333333333333,0.912870929175277,21
"4692","wag",3.41935483870968,1.14816356408504,31,3.09090909090909,1.51357493732854,11,3.6,0.882579950158088,20
"4693","sprain",2.04166666666667,1.16017864691332,24,2.18181818181818,1.16774841624228,11,1.92307692307692,1.18754217199071,13
"4694","statesman",1.73684210526316,0.860050612159848,38,1.58333333333333,0.792961461098759,12,1.80769230769231,0.895286804068094,26
"4695","lyrics",2.26470588235294,1.16277681042986,34,2.16666666666667,0.937436866561092,12,2.31818181818182,1.28679608168667,22
"4696","ass",3.91666666666667,1.2128538629009,24,4.375,0.916125381312904,8,3.6875,1.30224165704117,16
"4697","ledger",2.09677419354839,1.01175882204135,31,1.88888888888889,0.781735959970572,9,2.18181818181818,1.09702470503777,22
"4698","cutter",2.18421052631579,1.13554994791534,38,2.5,1.16774841624228,12,2.03846153846154,1.11286186854503,26
"4699","nucleus",2.42307692307692,1.41910047348528,26,2.54545454545455,1.69491217257039,11,2.33333333333333,1.23442679969674,15
"4700","neglect",1.38461538461538,0.752431954500768,26,1.2,0.421637021355784,10,1.5,0.894427190999916,16
"4701","hustle",2.725,1.24008891327215,40,2.5625,1.36473440639562,16,2.83333333333333,1.16718415024353,24
"4702","foe",1.9,1.12495210626022,30,1.66666666666667,1.11803398874989,9,2,1.14017542509914,21
"4703","woodland",2.34375,1.15309891023025,32,2.4,1.26491106406735,10,2.31818181818182,1.12911105516321,22
"4704","palace",2.31428571428571,1.07843646548326,35,2.26315789473684,1.24016599530322,19,2.375,0.885061203156784,16
"4705","refill",2.05128205128205,1.09901194736856,39,2.08333333333333,1.16450015288132,12,2.03703703703704,1.09127594625887,27
"4706","reign",1.92307692307692,0.976650476806392,26,1.66666666666667,0.984731927834662,12,2.14285714285714,0.949262293098647,14
"4707","conduct",1.8974358974359,1.11908966281273,39,2.28571428571429,1.2666473875533,14,1.68,0.988264472024906,25
"4708","rest",2.45833333333333,1.14128709441755,24,2.55555555555556,1.23603308118261,9,2.35714285714286,1.15072838853303,14
"4709","bamboo",2.66666666666667,1.27920429813366,45,3,1.4142135623731,13,2.53125,1.21772858356278,32
"4710","sprout",2.65714285714286,1.30480688548281,35,3.13333333333333,1.35576371027375,15,2.3,1.1742858972248,20
"4711","torment",1.31034482758621,0.603764871207686,29,2,0.816496580927726,7,1.09090909090909,0.29424494316825,22
"4712","thirty",1.97368421052632,1.10249942342972,38,1.94117647058824,0.966345450349804,17,2,1.22474487139159,21
"4713","doorbell",2.19354838709677,1.24951603534354,31,2.5,1.50923085635624,10,2.1,1.11921024787453,20
